SNOMED;Diagnóstico;Topografia;DesProcedimento;CID_Preditos;Metodo_Utilizado;Status_Regra;CID;Descrição CID;Classificação Final (2025)
M-81302;Urothelial carcinoma, non-invasive papillary, high grade;bexiga;Não informado;Nenhum_CID_encontrado;REGRA;IN SITU;C678;Neoplasia maligna da bexiga com lesão invasiva;CR Tumores Urológicos
M-81302;Urothelial carcinoma, non-invasive papillary, high grade;bexiga;Não informado;Nenhum_CID_encontrado;REGRA;IN SITU;C679;Neoplasia maligna da bexiga, sem outra especificações;CR Tumores Urológicos
M-81302;Urothelial carcinoma, non-invasive papillary, low grade;bexiga;Não informado;Nenhum_CID_encontrado;REGRA;IN SITU;C67;Neoplasia maligna da bexiga;CR Tumores Urológicos
M-81302;Urothelial carcinoma, non-invasive papillary, low grade;bexiga;Não informado;Nenhum_CID_encontrado;REGRA;IN SITU;C670;Neoplasia maligna do trígono da bexiga;CR Tumores Urológicos
M-81302;Urothelial carcinoma, non-invasive papillary, low grade;bexiga;Não informado;Nenhum_CID_encontrado;REGRA;IN SITU;C671;Neoplasia maligna da cúpula da bexiga;CR Tumores Urológicos
M-81302;Urothelial carcinoma, non-invasive papillary, low grade;bexiga;Não informado;Nenhum_CID_encontrado;REGRA;IN SITU;C672;Neoplasia maligna da parede lateral da bexiga;CR Tumores Urológicos
M-81302;Urothelial carcinoma, non-invasive papillary, low grade;bexiga;Não informado;Nenhum_CID_encontrado;REGRA;IN SITU;C673;Neoplasia maligna da parede anterior da bexiga;CR Tumores Urológicos
M-81302;Urothelial carcinoma, non-invasive papillary, low grade;bexiga;Não informado;Nenhum_CID_encontrado;REGRA;IN SITU;C674;Neoplasia maligna da parede posterior da bexiga;CR Tumores Urológicos
M-81302;Urothelial carcinoma, non-invasive papillary, low grade;bexiga;Não informado;Nenhum_CID_encontrado;REGRA;IN SITU;C675;Neoplasia maligna do colo da bexiga;CR Tumores Urológicos
M-81302;Urothelial carcinoma, non-invasive papillary, low grade;bexiga;Não informado;Nenhum_CID_encontrado;REGRA;IN SITU;C676;Neoplasia maligna do orifício uretérico;CR Tumores Urológicos
M-81302;Urothelial carcinoma, non-invasive papillary, low grade;bexiga;Não informado;Nenhum_CID_encontrado;REGRA;IN SITU;C677;Neoplasia maligna do úraco;CR Tumores Urológicos
M-81302;Urothelial carcinoma, non-invasive papillary, low grade;bexiga;Não informado;Nenhum_CID_encontrado;REGRA;IN SITU;C678;Neoplasia maligna da bexiga com lesão invasiva;CR Tumores Urológicos
M-81302;Urothelial carcinoma, non-invasive papillary, low grade;bexiga;Não informado;Nenhum_CID_encontrado;REGRA;IN SITU;C679;Neoplasia maligna da bexiga, sem outra especificações;CR Tumores Urológicos
M-81301;Urothelial neoplasm of low malignant potential, non-invasive papillary;bexiga;Não informado;Nenhum_CID_encontrado;RAG;INDET;D090;Carcinoma in situ da bexiga;CR Tumores Urológicos
M-81200;Urothelial papilloma;uretra;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-81200;Urothelial papilloma;uretra bulbar;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-81200;Urothelial papilloma;uretra masculina;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-81200;Urothelial papilloma;uretra esponjosa;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-81200;Urothelial papilloma;uretra anterior;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-81200;Urothelial papilloma;uretra feminina;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-81200;Urothelial papilloma;pelve renal;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-81200;Urothelial papilloma;uretra fossa navicular;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-81200;Urothelial papilloma;uretra posterior;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-81200;Urothelial papilloma;bexiga;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;D41;Neoplasia de comportamento incerto ou desconhecido dos órgãos urinários;CR Tumores Urológicos
M-81200;Urothelial papilloma;uretra peniana;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-81200;Urothelial papilloma;rim;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-81200;Urothelial papilloma;ureteres;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;C668;;
M-81200;Urothelial papilloma;ureteres;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;C669;;
M-81200;Urothelial papilloma;ureter;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;C659;;
M-81200;Urothelial papilloma;uretra membranosa;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-81200;Urothelial papilloma;uretra prostática;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-81200;Urothelial papilloma;uretra foss;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-97401;Urticaria pigmentosa;Nenhuma_topografia_encontrada;Não informado;Nenhum_CID_encontrado;RAG;INDET;;;
M-89303;Uterine (stromal) sarcoma, NOS;Muitas_topografias_possiveis;Não informado;Nenhum_CID_encontrado;REGRA;Sarcomas e tumores ósseos;;;
M-85901;Uterine tumour resembling ovarian sex cord tumour;Nenhuma_topografia_encontrada;Não informado;Nenhum_CID_encontrado;RAG;INDET;;;
M-86933;Vagal paraganglioma;paraganglioma vagal;Não informado;Nenhum_CID_encontrado;REGRA;Tumores do Sistema Nervoso Central;D35;Neoplasia benigna de outras glândulas endócrinas e das não especificadas;CR Tumores do Sistema Nervoso Central
M-80770;VAIN1 (Low-grade squamous intraepithelial lesion / LSIL);Nenhuma_topografia_encontrada;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-80772;VAIN2 (High-grade squamous intraepithelial lesion / HSIL);Nenhuma_topografia_encontrada;Não informado;Nenhum_CID_encontrado;REGRA;IN SITU;;;
M-80772;VAIN3 (High-grade squamous intraepithelial lesion / HSIL);Nenhuma_topografia_encontrada;Não informado;Nenhum_CID_encontrado;REGRA;IN SITU;;;
M-99503;Vaquez disease;Nenhuma_topografia_encontrada;Não informado;Nenhum_CID_encontrado;REGRA;Não vinculado;D45;Policitemia vera;Não vinculado
M-91220;Venous haemangioma;hemangioma venoso;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;D18;Hemangioma e linfangioma de qualquer localização;CR Tumores Pediátricos
M-76700;Verruca plana;Nenhuma_topografia_encontrada;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-76700;Verruca plantaris;Nenhuma_topografia_encontrada;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-76700;Verruca vulgaris;Nenhuma_topografia_encontrada;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-80513;Verrucous carcinoma;topografia: laringe;Não informado;Nenhum_CID_encontrado;REGRA;Tumores de cabeça e pescoço;C32;Neoplasia maligna da laringe;CR Tumores da Cabeça e Pescoço
M-80513;Verrucous squamous cell carcinoma;topografia: laringe;Não informado;Nenhum_CID_encontrado;REGRA;Tumores de cabeça e pescoço;C32;Neoplasia maligna da laringe;CR Tumores da Cabeça e Pescoço
M-80513;Verrucous squamous cell carcinoma;hipofaringe;Não informado;Nenhum_CID_encontrado;REGRA;Tumores de cabeça e pescoço;C129;;
M-80520;Vestibular papilloma;pulmao_benigno;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-95600;Vestibular schwannoma;Nenhuma_topografia_encontrada;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-82633;Villoglandular adenocarcinoma;topografia: mama;Não informado;Nenhum_CID_encontrado;REGRA;Tumores de Mama;C50;Neoplasia maligna da mama;CR Tumores da Mama
M-82610;Villous adenoma;mama;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-80770;VIN1 (Low-grade squamous intraepithelial lesion / LSIL);Nenhuma_topografia_encontrada;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-80772;VIN2 (High-grade squamous intraepithelial lesion / HSIL);Nenhuma_topografia_encontrada;Não informado;Nenhum_CID_encontrado;REGRA;IN SITU;;;
M-80772;VIN3 (High-grade squamous intraepithelial lesion / HSIL);Nenhuma_topografia_encontrada;Não informado;Nenhum_CID_encontrado;REGRA;IN SITU;;;
M-81553;VIP-producing NET (VIPoma);neuroendocrino_orgaos_nao_endocrinos;Não informado;Nenhum_CID_encontrado;REGRA;Tumores neuroendócrinos;C7;;
M-97613;Waldenström macroglobulinaemia;Granulomatose linfomatoide do pulmão;Não informado;Nenhum_CID_encontrado;REGRA;Tumores de Pulmão e Tórax;;;
M-97613;Waldenström macroglobulinaemia;Tumor hematolinfóide;Não informado;Nenhum_CID_encontrado;REGRA;Neoplasias Hematológicas;C88;Doenças imunoproliferativas malignas;CR Neoplasias Hematológicas
M-97613;Waldenström macroglobulinaemia;Tumor hematolinfóide;Não informado;Nenhum_CID_encontrado;REGRA;Neoplasias Hematológicas;C889;Doença imunoproliferativa maligna, não especificada;CR Neoplasias Hematológicas
M-97613;Waldenström macroglobulinaemia;Tumor hematolinfóide;Não informado;Nenhum_CID_encontrado;REGRA;Neoplasias Hematológicas;C90;Mieloma múltiplo e neoplasias malignas de plasmócitos;CR Neoplasias Hematológicas
M-97613;Waldenström macroglobulinaemia;Tumor hematolinfóide;Não informado;Nenhum_CID_encontrado;REGRA;Neoplasias Hematológicas;C900;Mieloma múltiplo;CR Neoplasias Hematológicas
M-97613;Waldenström macroglobulinaemia;Tumor hematolinfóide;Não informado;Nenhum_CID_encontrado;REGRA;Neoplasias Hematológicas;C901;Leucemia plasmocitária;CR Neoplasias Hematológicas
M-97613;Waldenström macroglobulinaemia;Tumor hematolinfóide;Não informado;Nenhum_CID_encontrado;REGRA;Neoplasias Hematológicas;C902;Plasmocitoma extramedular;CR Neoplasias Hematológicas
M-97613;Waldenström macroglobulinaemia;Linfoma difuso de grandes células B associado a inflamação crônica da pleura;Não informado;Nenhum_CID_encontrado;REGRA;Tumores de Pulmão e Tórax;;;
M-97613;Waldenström macroglobulinaemia;Linfoma intravascular de grandes células B do pulmão;Não informado;Nenhum_CID_encontrado;REGRA;Tumores de Pulmão e Tórax;;;
M-97613;Waldenström macroglobulinaemia;Linfoma de efusão primária;Não informado;Nenhum_CID_encontrado;REGRA;Tumores Urológicos;;;
M-97613;Waldenström macroglobulinaemia;Tumor hematolinfóide da pleura e pericárdio: Introdução;Não informado;Nenhum_CID_encontrado;REGRA;Tumores de Pulmão e Tórax;C88;Doenças imunoproliferativas malignas;CR Neoplasias Hematológicas
M-97613;Waldenström macroglobulinaemia;Doença de Erdheim-Chester pulmonar;Não informado;Nenhum_CID_encontrado;REGRA;Neoplasias Hematológicas;C88;Doenças imunoproliferativas malignas;CR Neoplasias Hematológicas
M-97613;Waldenström macroglobulinaemia;Histiocitose de células de Langerhans pulmonar;Não informado;Nenhum_CID_encontrado;REGRA;Neoplasias Hematológicas;C88;Doenças imunoproliferativas malignas;CR Neoplasias Hematológicas
M-97613;Waldenström macroglobulinaemia;Histiocitose de células de Langerhans pulmonar;Não informado;Nenhum_CID_encontrado;REGRA;Neoplasias Hematológicas;C889;Doença imunoproliferativa maligna, não especificada;CR Neoplasias Hematológicas
M-85610;Warthin tumour;adenolinfoma papilar cístico de Warthin;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-85610;Warthin tumour;adenolinfoma papilar cístico da glândula parótida;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;C079;;
M-85610;Warthin tumour;adenolinfoma papilar;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-85610;Warthin tumour;adenoma linfomatoso da parótida;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-85610;Warthin tumour;adenolinfoma papilar cístico de Warthin da glândula salivar parótida;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;C079;;
M-85610;Warthin tumour;adenolinfoma papilar cístico da parótida;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;C079;;
M-85610;Warthin tumour;adenoma papilar da parótida;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-85610;Warthin tumour;adenolinfoma papilar cístico da parót;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;C07;Neoplasia maligna da glândula parótida;CR Tumores da Cabeça e Pescoço
M-85610;Warthin tumour;adenolinfoma papilar cístico;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-85610;Warthin tumour;adenolinfoma papilar cístico da glândula salivar;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;C08;Neoplasia maligna de outras glândulas salivares maiores e as não especificadas;CR Tumores da Cabeça e Pescoço
M-85610;Warthin tumour;adenolinfoma papilar cístico da glândula salivar;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;C080;Neoplasia maligna da glândula submandibular;CR Tumores da Cabeça e Pescoço
M-85610;Warthin tumour;adenolinfoma papilar cístico da glândula salivar;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;C081;Neoplasia maligna da glândula sublingual;CR Tumores da Cabeça e Pescoço
M-85610;Warthin tumour;adenolinfoma papilar cístico da glândula salivar;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;C088;Neoplasia maligna das glândulas salivares maiores com lesão invasiva;CR Tumores da Cabeça e Pescoço
M-85610;Warthin tumour;adenolinfoma papilar cístico da glândula salivar;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;C089;Neoplasia maligna da glândula salivar maior, não especificada;CR Tumores da Cabeça e Pescoço
M-85610;Warthin tumour;adenolinfoma papilar cístico de Warthin da glândula parótida;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;C079;;
M-85610;Warthin tumour;adenolinfoma papilar cístico da glândula salivar parótida;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;C08;Neoplasia maligna de outras glândulas salivares maiores e as não especificadas;CR Tumores da Cabeça e Pescoço
M-85610;Warthin tumour;adenolinfoma papilar cístico da glândula salivar parótida;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;C080;Neoplasia maligna da glândula submandibular;CR Tumores da Cabeça e Pescoço
M-85610;Warthin tumour;adenolinfoma papilar cístico da glândula salivar parótida;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;C081;Neoplasia maligna da glândula sublingual;CR Tumores da Cabeça e Pescoço
M-85610;Warthin tumour;adenolinfoma papilar cístico da glândula salivar parótida;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;C088;Neoplasia maligna das glândulas salivares maiores com lesão invasiva;CR Tumores da Cabeça e Pescoço
M-85610;Warthin tumour;adenolinfoma papilar cístico da glândula salivar parótida;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;C089;Neoplasia maligna da glândula salivar maior, não especificada;CR Tumores da Cabeça e Pescoço
M-85610;Warthin tumour;adenolinfoma papilar cístico de Warthin da glândula salivar;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;C08;Neoplasia maligna de outras glândulas salivares maiores e as não especificadas;CR Tumores da Cabeça e Pescoço
M-85610;Warthin tumour;adenolinfoma papilar cístico de Warthin da glândula salivar;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;C088;Neoplasia maligna das glândulas salivares maiores com lesão invasiva;CR Tumores da Cabeça e Pescoço
M-85610;Warthin tumour;adenolinfoma papilar cístico de Warthin da glândula salivar;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;C089;Neoplasia maligna da glândula salivar maior, não especificada;CR Tumores da Cabeça e Pescoço
M-85610;Warthin tumour;tumor de Warthin;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-85610;Warthin tumour;adenolinfoma papilar cístico de Warthin da parótida;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;C079;;
M-74450;Warty dyskeratoma;Nenhuma_topografia_encontrada;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-80513;Warty squamous cell carcinoma;topografia: pele;Não informado;Nenhum_CID_encontrado;REGRA;Tumores Cutâneos;C44;Outras neoplasias malignas da pele;CR Tumores Cutâneos
M-88501;Well differentiated liposarcoma of superficial soft tissue;Muitas_topografias_possiveis;Não informado;Nenhum_CID_encontrado;RAG;INDET;;;
M-82403;Well differentiated neuroendocrine tumour (monodermal teratoma);Neoplasias neuroendócrinas do timo: Introdução;Não informado;Nenhum_CID_encontrado;REGRA;Tumores de Pulmão e Tórax;C375;;
M-90520;Well differentiated papillary mesothelioma;pleura_pericardio_benigno;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-86310;Well differentiated Sertoli-Leydig cell tumour;Nenhuma_topografia_encontrada;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-88513;Well-differentiated liposarcoma (exclusion of superficial soft tissue);tecido_adiposo;Não informado;Nenhum_CID_encontrado;REGRA;Sarcomas e tumores ósseos;C494;Neoplasia maligna do tecido conjuntivo e tecidos moles do abdome;CR Sarcomas e Tumores Ósseos
M-85853;Well-differentiated thymic carcinoma;tecido_tímico;Não informado;Nenhum_CID_encontrado;REGRA;Tumores do Pulmão e Tórax;C37;Neoplasia maligna da glândula timo;CR Tumores do Pulmão e Tórax
M-89603;Wilms tumour;nef;Não informado;Nenhum_CID_encontrado;REGRA;Tumores Urológicos;C64;Neoplasia maligna do rim, exceto pelve renal;CR Tumores Urológicos
M-89603;Wilms tumour;nefroblastoma misto;Não informado;Nenhum_CID_encontrado;REGRA;Tumores Urológicos;C64;Neoplasia maligna do rim, exceto pelve renal;CR Tumores Urológicos
M-89603;Wilms tumour;nefroblastoma triploide epitelial;Não informado;Nenhum_CID_encontrado;REGRA;Tumores Urológicos;C64;Neoplasia maligna do rim, exceto pelve renal;CR Tumores Urológicos
M-89603;Wilms tumour;nefroblastoma triploide de células claras;Não informado;Nenhum_CID_encontrado;REGRA;Tumores Urológicos;C64;Neoplasia maligna do rim, exceto pelve renal;CR Tumores Urológicos
M-89603;Wilms tumour;rim infantil;Não informado;Nenhum_CID_encontrado;REGRA;Tumores Urológicos;C64;Neoplasia maligna do rim, exceto pelve renal;CR Tumores Urológicos
M-89603;Wilms tumour;rim maligno;Não informado;Nenhum_CID_encontrado;REGRA;Tumores Urológicos;C64;Neoplasia maligna do rim, exceto pelve renal;CR Tumores Urológicos
